Date,AAPL,MSFT,GOOG,AMZN,TSLA,TCEHY,NVDA,TSM,META,BABA,ASML,AVGO,ORCL,CSCO,ADBE,CRM,NFLX,TXN,QCOM,SAP
2024-02-29 00:00:00-05:00,179.66494750976562,409.75372314453125,139.12106323242188,176.75999450683594,201.8800048828125,34.64651870727539,79.08230590820312,126.38151550292969,488.34844970703125,72.45529174804688,940.8440551757812,127.9334945678711,110.09124755859375,46.57918167114258,560.280029296875,306.6229248046875,602.9199829101562,161.39781188964844,154.69041442871094,185.5416259765625
2024-03-01 00:00:00-05:00,178.5814666748047,411.59619140625,137.42909240722656,178.22000122070312,202.63999938964844,34.973751068115234,82.24810791015625,131.51849365234375,500.4742126464844,73.03274536132812,979.6570434570312,137.64097595214844,112.16136932373047,46.60806655883789,570.9299926757812,314.6255798339844,619.3400268554688,164.98594665527344,159.8863067626953,186.19345092773438
2024-03-04 00:00:00-05:00,174.04885864257812,411.0216979980469,133.56735229492188,177.5800018310547,188.13999938964844,34.43828582763672,85.20500183105469,135.8009490966797,496.379150390625,70.46847534179688,986.6762084960938,137.94493103027344,112.4373779296875,47.3110466003418,567.9400024414062,312.4014892578125,615.8300170898438,166.32667541503906,163.28814697265625,188.455078125
2024-03-05 00:00:00-05:00,169.09873962402344,398.8669128417969,133.14935302734375,174.1199951171875,180.74000549316406,33.7739143371582,85.93576049804688,132.56947326660156,488.4381103515625,70.5369873046875,957.8087158203125,132.0907440185547,109.36177825927734,47.1377067565918,544.8400268554688,296.6245422363281,598.5,164.59046936035156,158.27850341796875,185.13671875
2024-03-06 00:00:00-05:00,168.10475158691406,398.31219482421875,131.93507385253906,173.50999450683594,176.5399932861328,34.68618392944336,88.67086029052734,139.05209350585938,494.2867736816406,72.14209747314453,992.4990844726562,132.80393981933594,110.6728515625,47.34955978393555,543.0900268554688,301.6088562011719,597.6900024414062,165.77685546875,164.59202575683594,188.31680297851562
2024-03-07 00:00:00-05:00,167.9854736328125,405.2960205078125,134.6024627685547,176.82000732421875,178.64999389648438,34.33912658691406,92.6385498046875,146.54637145996094,510.3282165527344,70.99699401855469,1035.46435546875,138.41221618652344,112.91056060791016,47.089561462402344,556.0399780273438,300.2684326171875,608.510009765625,169.05633544921875,172.2681884765625,193.14620971679688
2024-03-08 00:00:00-05:00,169.70509338378906,402.40338134765625,135.6475067138672,175.35000610351562,175.33999633789062,34.220130920410156,87.49925231933594,143.76669311523438,504.1109619140625,71.98551177978516,983.008544921875,128.74310302734375,110.82070922851562,47.66734313964844,551.6900024414062,303.10809326171875,604.8200073242188,166.19163513183594,167.2193603515625,190.5981903076172
2024-03-11 00:00:00-04:00,171.7129669189453,400.7193603515625,138.28501892089844,171.9600067138672,177.77000427246094,35.31089401245117,85.7458267211914,136.5474395751953,481.8321838378906,73.26763916015625,951.7089233398438,127.20848083496094,112.50638580322266,48.360687255859375,560.4199829101562,303.8229675292969,600.9299926757812,168.01461791992188,167.758544921875,187.47735595703125
2024-03-12 00:00:00-04:00,172.19007873535156,411.3782653808594,138.96180725097656,175.38999938964844,177.5399932861328,36.66938781738281,91.88280487060547,141.8317413330078,497.9334716796875,74.4421157836914,973.082763671875,127.08650207519531,125.72561645507812,48.216243743896484,579.1400146484375,304.43853759765625,611.0800170898438,168.60299682617188,169.6800537109375,191.4277801513672
2024-03-13 00:00:00-04:00,170.10269165039062,411.199951171875,140.1063995361328,176.55999755859375,169.47999572753906,36.728885650634766,90.85814666748047,139.6119384765625,493.7687072753906,74.76509857177734,957.7493896484375,123.74082946777344,123.7343521118164,48.2547607421875,573.5499877929688,302.9075012207031,609.4500122070312,166.5581512451172,165.92529296875,190.12413024902344
